Author(s),Year,r,n,Other Info
Blustein & Phillips,1988,-0.09,148,
Bartley & Robitschel,2000,0,162,Men
Bartley & Robitschel,2000,-0.1,156,Women
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
