Author(s),Year,r,n,Other Info
Nauta,2007,0.06,113,
Reed,1999,0.372,186,
Zikic,2005,0.08,304,
Guan et al.,2017,0.18,222,
Hirschi,2009,0.135,210,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
