Author(s),Year,r,n,Other Info
Blustein & Phillips,1988,-0.047,148,Composite of Self & Environmental
Bartley & Robitschel,2000,0.041,162,Men. Composite of Self & Environmental
Bartley & Robitschel,2000,-0.124,156,Women. Composite of Self & Environmental
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
