Author(s),Year,r,n,Other Info
"Reed, Bruch, & Haase",2004,0.08,204,
Nauta,2007,-0.1,113,
Reed,1999,0.078,186,
Zikic,2005,0.01,304,
Guan et al.,2017,0.21,222,
Hirschi,2009,-0.066,210,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
