Author(s),Year,r,n,Other Info
Blustein & Phillips,1988,0.01,148,
Bartley & Robitschel,2000,0.07,162,Men
Bartley & Robitschel,2000,-0.11,156,Women
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
