Author(s),Year,r,n,Other Info
Bartley & Robitschek,2000,0.28,162,Men
Bartley & Robitschek,2000,0.21,156,Women
Reed,1999,0.27,186,
"Stumpf, Colarelli, Hartman",1983,0,241,Grad students
"Stumpf, Colarelli, Hartman",1983,0.12,185,Undergrads
"Gamboa, Paixao, & de Jesus",2013,0.025,346,
Bubany,2011,0.09,228,Women
Bubany,2011,0.26,143,Men
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
